protocol,statement-type,predicate,message,code_block,placement,pragma_version,contract_id,block_id,path
frax-solidity,require,recoveredAddress != address(0) && recoveredAddress == owner,,,end,^0.8.0,FraxswapERC20,permit,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapERC20.sol
frax-solidity,require,msg.sender == feeToSetter,,,middle,^0.8.0,FraxswapFactory,,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapFactory.sol
frax-solidity,require,!globalPause,,,beginning,^0.8.0,FraxswapFactory,toggleGlobalPause,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapFactory.sol
frax-solidity,require,factory == msg.sender || IUniswapV2FactoryV5(factory).feeToSetter() == msg.sender,,,middle,^0.8.0,FraxswapPair,,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,newSwapsPaused == false,,,middle,^0.8.0,FraxswapPair,,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,newFee > 0 && newFee < 101,,,middle,^0.8.0,FraxswapPair,,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,unlocked == 1,,,middle,^0.8.0,FraxswapPair,getTWAPHistoryLength,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,amountIn > 0 && reserveIn > 0 && reserveOut > 0,,,beginning,^0.8.0,FraxswapPair,getAmountOut,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,amountOut > 0 && reserveIn > 0 && reserveOut > 0,,,beginning,^0.8.0,FraxswapPair,getAmountIn,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,success && (data.length == 0 || abi.decode(data,(bool))),,beginning,^0.8.0,FraxswapPair,_safeTransfer,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,msg.sender == factory,,,beginning,^0.8.0,FraxswapPair,initialize,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,liquidity > 0,,,middle,^0.8.0,FraxswapPair,mint,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,amount0 > 0 && amount1 > 0,,,middle,^0.8.0,FraxswapPair,burn,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,success && (data.length == 0 || abi.decode(data,(bool))),,beginning,^0.8.0,FraxswapPair,_safeTransfer,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,uint256(reserve0) + twammReserve0 <= type(uint112).max,,,middle,^0.8.0,FraxswapPair,longTermSwapFrom0To1,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,uint256(reserve1) + twammReserve1 <= type(uint112).max,,,middle,^0.8.0,FraxswapPair,longTermSwapFrom1To0,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,orderId < longTermOrders.orderId,,,middle,^0.8.0,FraxswapPair,getTwammOrder,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,orderId < longTermOrders.orderId,,,middle,^0.8.0,FraxswapPair,getTwammOrder,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,!newSwapsPaused && IUniswapV2FactoryV5(factory).globalPause(),,,beginning,^0.8.0,FraxswapPair,togglePauseNewSwaps,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/FraxswapPair.sol
frax-solidity,require,(z = x + y) >= x,'add-of',,beginning,>=0.5.16,,add,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/libraries/SafeMath.sol
frax-solidity,require,(z = x - y) <= x,'sub-uf',,beginning,>=0.5.16,,sub,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/libraries/SafeMath.sol
frax-solidity,require,y == 0 || (z = x * y) / y == x,'mul-of',,beginning,>=0.5.16,,mul,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/core/libraries/SafeMath.sol
frax-solidity,require,len % 2 == 0 && len > 0 && len <= 40,'AddressStringUtil: INVALID_LEN',,beginning,>=0.5.0,,toAsciiString,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/AddressStringUtil.sol
frax-solidity,require,x > 0,'BitMath::mostSignificantBit: zero',,beginning,>=0.5.0,,mostSignificantBit,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/BitMath.sol
frax-solidity,require,x > 0,'BitMath::leastSignificantBit: zero',,beginning,>=0.5.0,,mostSignificantBit,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/BitMath.sol
frax-solidity,require,y == 0 || (z = self._x * y) / y == self._x,'FixedPoint::mul: overflow',,beginning,>=0.4.0,,mul,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,z < 2**255,'FixedPoint::muli: overflow',,beginning,>=0.4.0,,muli,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,upper <= type(uint112).max,'FixedPoint::muluq: upper overflow',,middle,>=0.4.0,,muluq,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,sum <= type(uint224).max,'FixedPoint::muluq: sum overflow',,middle,>=0.4.0,,muluq,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,other._x > 0,'FixedPoint::divuq: division by zero',,beginning,>=0.4.0,,divuq,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,value <= type(uint224).max,'FixedPoint::divuq: overflow',,end,>=0.4.0,,divuq,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,result <= type(uint224).max,'FixedPoint::divuq: overflow',,end,>=0.4.0,,divuq,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,denominator > 0,'FixedPoint::fraction: division by zero',,beginning,>=0.4.0,,fraction,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,result <= type(uint224).max,'FixedPoint::fraction: overflow',,end,>=0.4.0,,divuq,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,result <= type(uint224).max,'FixedPoint::fraction: overflow',,end,>=0.4.0,,divuq,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,self._x != 0,'FixedPoint::reciprocal: reciprocal of zero',,beginning,>=0.4.0,,reciprocal,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,self._x != 1,'FixedPoint::reciprocal: overflow',,beginning,>=0.4.0,,reciprocal,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FixedPoint.sol
frax-solidity,require,success,'TransferHelper::safeTransferETH: ETH transfer failed',,beginning,>=0.6.0,,safeTransferETH,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/TransferHelper.sol
frax-solidity,require,denominator > 0,,,middle,>=0.8.0,,mulDiv,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FullMath.sol
frax-solidity,require,denominator > prod1,,,middle,>=0.8.0,,mulDiv,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FullMath.sol
frax-solidity,require,result < type(uint256).max,,,middle,>=0.8.0,,mulDivRoundingUp,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/libraries/FullMath.sol
frax-solidity,require,sellingRate > 0,,,middle,^0.8.0,,performLongTermSwap,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/twamm/LongTermOrders.sol
frax-solidity,require,order.owner == msg.sender && (unsoldAmount > 0 || purchasedAmount > 0),,,end,^0.8.0,,cancelLongTermSwap,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/twamm/LongTermOrders.sol
frax-solidity,require,order.owner == msg.sender && proceeds > 0,,,end,^0.8.0,,withdrawProceedsFromLongTermSwap,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/twamm/LongTermOrders.sol
frax-solidity,require,expiry > blockTimestamp,,,beginning,^0.8.0,,orderPoolCancelOrder,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/twamm/LongTermOrders.sol
frax-solidity,require,stakedAmount > 0,,,beginning,^0.8.0,,orderPoolGetProceeds,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/twamm/LongTermOrders.sol
frax-solidity,require,block.timestamp <= deadline,"""Transaction too old""",,middle,>=0.8.0,FraxswapRouterMultihop,,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouterMultihop.sol
frax-solidity,assert,msg.sender == address(WETH9),,,middle,>=0.8.0,FraxswapRouterMultihop,,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouterMultihop.sol
frax-solidity,require,msg.value == params.amountIn,"""FSR:II""",,middle,>=0.8.0,FraxswapRouterMultihop,swap,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouterMultihop.sol
frax-solidity,require,amountOut >= params.amountOutMinimum,"""FSR:IO""",,middle,>=0.8.0,FraxswapRouterMultihop,swap,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouterMultihop.sol
frax-solidity,require,success,"""FSR:Invalid transfer""",,middle,>=0.8.0,FraxswapRouterMultihop,swap,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouterMultihop.sol
frax-solidity,require,amount0Delta > 0 || amount1Delta > 0,,,middle,>=0.8.0,FraxswapRouterMultihop,uniswapV3SwapCallback,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouterMultihop.sol
frax-solidity,require,nextRoute.steps.length == 1,"""FSR: DFSteps""",,middle,>=0.8.0,FraxswapRouterMultihop,getNextDirectFundingPool,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouterMultihop.sol
frax-solidity,require,amountIn > 0,"""UniswapV2Library: INSUFFICIENT_INPUT_AMOUNT""",,middle,>=0.8.0,FraxswapRouterMultihop,getAmountOut,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouterMultihop.sol
frax-solidity,require,deadline >= block.timestamp,'FraxswapV1Router: EXPIRED',,middle,^0.8.0,FraxswapRouter,,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,assert,msg.sender == WETH,,,middle,^0.8.0,FraxswapRouter,,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amountBOptimal >= amountBMin,'FraxswapV1Router: INSUFFICIENT_B_AMOUNT',,middle,^0.8.0,FraxswapRouter,_addLiquidity,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,assert,amountAOptimal <= amountADesired,,,middle,^0.8.0,FraxswapRouter,_addLiquidity,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amountAOptimal >= amountAMin,'FraxswapV1Router: INSUFFICIENT_A_AMOUNT',,end,^0.8.0,FraxswapRouter,_addLiquidity,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,assert,IWETH(WETH).transfer(pair,amountETH),,middle,^0.8.0,FraxswapRouter,addLiquidityETH,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amountA >= amountAMin,'FraxswapV1Router: INSUFFICIENT_A_AMOUNT',,end,^0.8.0,FraxswapRouter,removeLiquidity,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amountB >= amountBMin,'FraxswapV1Router: INSUFFICIENT_B_AMOUNT',,end,^0.8.0,FraxswapRouter,removeLiquidity,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amounts[amounts.length - 1] >= amountOutMin,'FraxswapV1Router: INSUFFICIENT_OUTPUT_AMOUNT',,middle,^0.8.0,FraxswapRouter,swapExactTokensForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amounts[0] <= amountInMax,'FraxswapV1Router: EXCESSIVE_INPUT_AMOUNT',,middle,^0.8.0,FraxswapRouter,swapTokensForExactTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,path[0] == WETH,'FraxswapV1Router: INVALID_PATH',,middle,^0.8.0,FraxswapRouter,swapExactETHForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amounts[amounts.length - 1] >= amountOutMin,'FraxswapV1Router: INSUFFICIENT_OUTPUT_AMOUNT',,middle,^0.8.0,FraxswapRouter,swapExactTokensForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,assert,"IWETH(WETH).transfer(FraxswapRouterLibrary.pairFor(factory, path[0], path[1])",amounts[0]),,end,^0.8.0,FraxswapRouter,swapExactETHForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,path[path.length - 1] == WETH,'FraxswapV1Router: INVALID_PATH',,middle,^0.8.0,FraxswapRouter,swapTokensForExactETH,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amounts[0] <= amountInMax,'FraxswapV1Router: EXCESSIVE_INPUT_AMOUNT',,middle,^0.8.0,FraxswapRouter,swapTokensForExactTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,path[path.length - 1] == WETH,'FraxswapV1Router: INVALID_PATH',,middle,^0.8.0,FraxswapRouter,swapTokensForExactETH,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amounts[amounts.length - 1] >= amountOutMin,'FraxswapV1Router: INSUFFICIENT_OUTPUT_AMOUNT',,middle,^0.8.0,FraxswapRouter,swapExactTokensForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,path[0] == WETH,'FraxswapV1Router: INVALID_PATH',,middle,^0.8.0,FraxswapRouter,swapExactETHForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amounts[0] <= msg.value,'FraxswapV1Router: EXCESSIVE_INPUT_AMOUNT',,middle,^0.8.0,FraxswapRouter,swapETHForExactTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,assert,"IWETH(WETH).transfer(FraxswapRouterLibrary.pairFor(factory, path[0], path[1])",amounts[0]),,end,^0.8.0,FraxswapRouter,swapExactETHForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,path[0] == WETH,'FraxswapV1Router: INVALID_PATH',,middle,^0.8.0,FraxswapRouter,swapExactETHForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,assert,"IWETH(WETH).transfer(FraxswapRouterLibrary.pairFor(factory, path[0], path[1])",amountIn),,end,^0.8.0,FraxswapRouter,swapExactETHForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,path[path.length - 1] == WETH,'FraxswapV1Router: INVALID_PATH',,middle,^0.8.0,FraxswapRouter,swapTokensForExactETH,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,amountOut >= amountOutMin,'FraxswapV1Router: INSUFFICIENT_OUTPUT_AMOUNT',,middle,^0.8.0,FraxswapRouter,swapExactTokensForETHSupportingFeeOnTransferTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/FraxswapRouter.sol
frax-solidity,require,balanceOf[msg.sender] >= wad,"""""",,beginning,>=0.6.6,WETH9,withdraw,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/WETH9.sol
frax-solidity,require,balanceOf[src] >= wad,"""""",,middle,>=0.6.6,WETH9,transferFrom,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/WETH9.sol
frax-solidity,require,allowance[src][msg.sender] >= wad,"""""",,end,>=0.6.6,WETH9,transferFrom,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/WETH9.sol
frax-solidity,require,deadline >= block.timestamp,'EXPIRED',,beginning,>=0.6.6,DeflatingERC20,permit,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/DeflatingERC20.sol
frax-solidity,require,recoveredAddress != address(0) && recoveredAddress == owner,'INVALID_SIGNATURE',,end,>=0.6.6,DeflatingERC20,permit,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/DeflatingERC20.sol
frax-solidity,assert,success,,,end,>=0.6.6,RouterEventEmitter,swapExactTokensForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/RouterEventEmitter.sol
frax-solidity,assert,success,,,end,>=0.6.6,RouterEventEmitter,swapExactTokensForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/RouterEventEmitter.sol
frax-solidity,assert,success,,,end,>=0.6.6,RouterEventEmitter,swapExactTokensForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/RouterEventEmitter.sol
frax-solidity,assert,success,,,end,>=0.6.6,RouterEventEmitter,swapExactTokensForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/RouterEventEmitter.sol
frax-solidity,assert,success,,,end,>=0.6.6,RouterEventEmitter,swapExactTokensForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/RouterEventEmitter.sol
frax-solidity,assert,success,,,end,>=0.6.6,RouterEventEmitter,swapExactTokensForTokens,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/RouterEventEmitter.sol
frax-solidity,require,deadline >= block.timestamp,'EXPIRED',,beginning,>=0.6.6,ERC20PeriTest,permit,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/ERC20PeriTest.sol
frax-solidity,require,recoveredAddress != address(0) && recoveredAddress == owner,'INVALID_SIGNATURE',,end,>=0.6.6,ERC20PeriTest,permit,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/test/ERC20PeriTest.sol
frax-solidity,require,(z = x + y) >= x,'ds-math-add-overflow',,beginning,>=0.6.6,,add,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/libraries/SafeMath.sol
frax-solidity,require,(z = x - y) <= x,'ds-math-sub-underflow',,beginning,>=0.6.6,,sub,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/libraries/SafeMath.sol
frax-solidity,require,y == 0 || (z = x * y) / y == x,'ds-math-mul-overflow',,beginning,>=0.6.6,,mul,protocols/frax-solidity/src/hardhat/contracts/Fraxswap/periphery/libraries/SafeMath.sol
