function_name,arguments,payable,override,virtual,visibility,state-changing,modifiers,returns,path,contract_id,protocol
calcCurCombinedWeight,"""address account""",False,False,False,public,view,"uint256, old_combined_weight, uint256, new_vefxs_multiplier, uint256, new_combined_weight, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
rewardPerToken,"""""",False,False,False,public,view,,"uint256, uint256",protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
earned,"""address account""",False,False,False,public,view,,"uint256, uint256",protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
getRewardForDuration,"""""",False,False,False,external,view,,"uint256, uint256",protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
_updateRewardAndBalance,"""address account, bool sync_too""",False,False,False,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
_syncEarned,"""address account""",False,False,False,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
stakerAllowMigrator,"""address migrator_address""",False,False,False,external,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
stakerDisallowMigrator,"""address migrator_address""",False,False,False,external,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
stakeLocked,"""uint256 liquidity, uint256 secs""",False,False,False,public,state-changing,"nonReentrant, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
withdrawLocked,"""bytes32 kek_id""",False,False,False,public,state-changing,"nonReentrant, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
_withdrawLocked,"""address staker_address, address destination_address, bytes32 kek_id""",False,False,False,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
getReward,"""""",False,False,False,external,state-changing,"nonReentrant, ","uint256, uint256",protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
_getReward,"""address rewardee, address destination_address""",False,False,False,internal,state-changing,"updateRewardAndBalance, rewardee, true, ","uint256 reward0, uint256 reward1",protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
syncRewards,"""""",False,False,False,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
sync,"""""",False,False,False,public,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
initializeDefault,"""""",False,False,False,external,state-changing,"onlyByOwnGovCtrlr, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
migrator_stakeLocked_for,"""address staker_address, uint256 amount, uint256 secs, uint256 start_timestamp""",False,False,False,external,state-changing,"isMigrating, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
migrator_withdraw_locked,"""address staker_address, bytes32 kek_id""",False,False,False,external,state-changing,"isMigrating, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
addMigrator,"""address migrator_address""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
removeMigrator,"""address migrator_address""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
recoverERC20,"""address tokenAddress, uint256 tokenAmount""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
setMultipliers,"""uint256 _lock_max_multiplier, uint256 _vefxs_max_multiplier, uint256 _vefxs_per_frax_for_max_boost""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
setLockedStakeTimeForMinAndMaxMultiplier,"""uint256 _lock_time_for_max_multiplier, uint256 _lock_time_min""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
greylistAddress,"""address _address""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
unlockStakes,"""""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
toggleMigrations,"""""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
toggleStaking,"""""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
toggleWithdrawals,"""""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
toggleRewardsCollection,"""""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
setTimelock,"""address _new_timelock""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
setController,"""address _controller_address""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
setVeFXS,"""address _vefxs_address""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxCrossChainFarmSushi.sol,FraxCrossChainFarmSushi,frax-solidity
isTokenManagerFor,"""address caller_addr, address reward_token_addr""",False,False,False,public,view,,bool,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
getAllRewardTokens,"""""",False,False,False,external,view,,address[] memory,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
lastTimeRewardApplicable,"""""",False,False,False,internal,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
rewardRates,"""uint256 token_idx""",False,False,False,public,view,,uint256 rwd_rate,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
rewardsPerToken,"""""",False,False,False,public,view,,uint256[] memory newRewardsPerTokenStored,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
earned,"""address account""",False,False,False,public,view,,uint256[] memory new_earned,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
getRewardForDuration,"""""",False,False,False,external,view,,uint256[] memory rewards_per_duration_arr,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
totalLiquidityLocked,"""""",False,False,False,external,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
lockedLiquidityOf,"""address account""",False,False,False,external,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
totalCombinedWeight,"""""",False,False,False,external,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
combinedWeightOf,"""address account""",False,False,False,external,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
calcCurCombinedWeight,"""address account""",False,False,True,public,view,"uint256, old_combined_weight, uint256, new_vefxs_multiplier, uint256, new_combined_weight, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
lockMultiplier,"""uint256 secs""",False,False,False,public,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
userStakedFrax,"""address account""",False,False,False,public,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
proxyStakedFrax,"""address proxy_address""",False,False,False,public,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
maxLPForMaxBoost,"""address account""",False,False,False,external,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
fraxPerLPToken,"""""",False,False,True,public,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
minVeFXSForMaxBoost,"""address account""",False,False,False,public,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
minVeFXSForMaxBoostProxy,"""address proxy_address""",False,False,False,public,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
getProxyFor,"""address addr""",False,False,False,public,view,,address,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
veFXSMultiplier,"""address account""",False,False,False,public,view,,uint256 vefxs_multiplier,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
proxyToggleStaker,"""address staker_address""",False,False,False,external,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
stakerSetVeFXSProxy,"""address proxy_address""",False,False,False,external,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
_updateRewardAndBalance,"""address account, bool sync_too""",False,False,False,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
_updateRewardAndBalance,"""address account, bool sync_too, bool pre_sync_vemxstored""",False,False,False,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
_syncEarned,"""address account""",False,False,False,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
getRewardExtraLogic,"""address destination_address""",False,False,False,public,state-changing,"nonReentrant, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
_getRewardExtraLogic,"""address rewardee, address destination_address""",False,False,True,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
getReward,"""address destination_address""",False,False,False,external,state-changing,"nonReentrant, ",uint256[] memory,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
getReward2,"""address destination_address, bool claim_extra_too""",False,False,False,external,state-changing,"nonReentrant, ",uint256[] memory,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
_getReward,"""address rewardee, address destination_address, bool do_extra_logic""",False,False,False,internal,state-changing,"updateRewardAndBalanceMdf, rewardee, true, ",uint256[] memory rewards_before,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
retroCatchUp,"""""",False,False,False,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
_updateStoredRewardsAndTime,"""""",False,False,False,internal,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
sync_gauge_weights,"""bool force_update""",False,False,False,public,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
sync,"""""",False,False,False,public,state-changing,,,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
unlockStakes,"""""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
toggleValidVeFXSProxy,"""address _proxy_addr""",False,False,False,external,state-changing,"onlyByOwnGov, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
recoverERC20,"""address tokenAddress, uint256 tokenAmount""",False,False,False,external,state-changing,"onlyTknMgrs, tokenAddress, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
setRewardVars,"""address reward_token_address, uint256 _new_rate, address _gauge_controller_address, address _rewards_distributor_address""",False,False,False,external,state-changing,"onlyTknMgrs, reward_token_address, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
changeTokenManager,"""address reward_token_address, address new_manager_address""",False,False,False,external,state-changing,"onlyTknMgrs, reward_token_address, ",,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUnifiedFarmTemplateClone.sol,FraxUnifiedFarmTemplateClone,frax-solidity
totalLiquidityLocked,"""""",False,False,False,external,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUniV3Farm_Volatile.sol,FraxUniV3Farm_Volatile,frax-solidity
lockedLiquidityOf,"""address account""",False,False,False,external,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUniV3Farm_Volatile.sol,FraxUniV3Farm_Volatile,frax-solidity
combinedWeightOf,"""address account""",False,False,False,external,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUniV3Farm_Volatile.sol,FraxUniV3Farm_Volatile,frax-solidity
totalCombinedWeight,"""""",False,False,False,external,view,,uint256,protocols/frax-solidity/src/hardhat/old_contracts/Staking/FraxUniV3Farm_Volatile.sol,FraxUniV3Farm_Volatile,frax-solidity
